Zipcode,ZipCodeType,City,State
96084,PO BOX,ROUND MOUNTAIN,CA
95680,PO BOX,RYDE,CA
94203,PO BOX,SACRAMENTO,CA
94204,PO BOX,SACRAMENTO,CA
94205,PO BOX,SACRAMENTO,CA
94206,PO BOX,SACRAMENTO,CA
94207,PO BOX,SACRAMENTO,CA
94208,PO BOX,SACRAMENTO,CA
94209,PO BOX,SACRAMENTO,CA
94211,PO BOX,SACRAMENTO,CA
94229,PO BOX,SACRAMENTO,CA
94230,PO BOX,SACRAMENTO,CA
94232,PO BOX,SACRAMENTO,CA
94234,PO BOX,SACRAMENTO,CA
94235,PO BOX,SACRAMENTO,CA
94236,PO BOX,SACRAMENTO,CA
94237,PO BOX,SACRAMENTO,CA
94239,PO BOX,SACRAMENTO,CA
94240,PO BOX,SACRAMENTO,CA
94244,PO BOX,SACRAMENTO,CA
94245,PO BOX,SACRAMENTO,CA
94246,PO BOX,SACRAMENTO,CA
94247,PO BOX,SACRAMENTO,CA
94248,PO BOX,SACRAMENTO,CA
94249,PO BOX,SACRAMENTO,CA
94250,PO BOX,SACRAMENTO,CA
94252,PO BOX,SACRAMENTO,CA
94254,PO BOX,SACRAMENTO,CA
94256,PO BOX,SACRAMENTO,CA
94257,PO BOX,SACRAMENTO,CA
94258,PO BOX,SACRAMENTO,CA
94259,PO BOX,SACRAMENTO,CA
94261,PO BOX,SACRAMENTO,CA
94262,PO BOX,SACRAMENTO,CA
94263,PO BOX,SACRAMENTO,CA
94267,PO BOX,SACRAMENTO,CA
94268,PO BOX,SACRAMENTO,CA
94269,PO BOX,SACRAMENTO,CA
94271,PO BOX,SACRAMENTO,CA
94273,PO BOX,SACRAMENTO,CA
94274,PO BOX,SACRAMENTO,CA
94277,PO BOX,SACRAMENTO,CA
94278,PO BOX,SACRAMENTO,CA
94279,PO BOX,SACRAMENTO,CA
94280,PO BOX,SACRAMENTO,CA
94282,PO BOX,SACRAMENTO,CA
94283,PO BOX,SACRAMENTO,CA
94284,PO BOX,SACRAMENTO,CA
94285,PO BOX,SACRAMENTO,CA
94286,PO BOX,SACRAMENTO,CA
94287,PO BOX,SACRAMENTO,CA
94288,PO BOX,SACRAMENTO,CA
94289,PO BOX,SACRAMENTO,CA
94290,PO BOX,SACRAMENTO,CA
94291,PO BOX,SACRAMENTO,CA
94293,PO BOX,SACRAMENTO,CA
94294,PO BOX,SACRAMENTO,CA
94295,PO BOX,SACRAMENTO,CA
94296,PO BOX,SACRAMENTO,CA
94297,PO BOX,SACRAMENTO,CA
94298,PO BOX,SACRAMENTO,CA
94299,UNIQUE,SACRAMENTO,CA
95811,STANDARD,SACRAMENTO,CA
95812,PO BOX,SACRAMENTO,CA
95813,PO BOX,SACRAMENTO,CA
95814,STANDARD,SACRAMENTO,CA
95815,STANDARD,SACRAMENTO,CA
95816,STANDARD,SACRAMENTO,CA
95817,STANDARD,SACRAMENTO,CA
95818,STANDARD,SACRAMENTO,CA
95819,STANDARD,SACRAMENTO,CA
95820,STANDARD,SACRAMENTO,CA
95821,STANDARD,SACRAMENTO,CA
95822,STANDARD,SACRAMENTO,CA
95823,STANDARD,SACRAMENTO,CA
95824,STANDARD,SACRAMENTO,CA
95825,STANDARD,SACRAMENTO,CA
95826,STANDARD,SACRAMENTO,CA
95827,STANDARD,SACRAMENTO,CA
95828,STANDARD,SACRAMENTO,CA
95829,STANDARD,SACRAMENTO,CA
95830,STANDARD,SACRAMENTO,CA
95831,STANDARD,SACRAMENTO,CA
95832,STANDARD,SACRAMENTO,CA
95833,STANDARD,SACRAMENTO,CA
95834,STANDARD,SACRAMENTO,CA
95835,STANDARD,SACRAMENTO,CA
95836,STANDARD,SACRAMENTO,CA
95837,STANDARD,SACRAMENTO,CA
95838,STANDARD,SACRAMENTO,CA
95840,UNIQUE,SACRAMENTO,CA
95841,STANDARD,SACRAMENTO,CA
95842,STANDARD,SACRAMENTO,CA
95843,STANDARD,ANTELOPE,CA
95851,PO BOX,SACRAMENTO,CA
95852,PO BOX,SACRAMENTO,CA
95853,PO BOX,SACRAMENTO,CA
95860,PO BOX,SACRAMENTO,CA
95864,STANDARD,SACRAMENTO,CA
95865,PO BOX,SACRAMENTO,CA
95866,PO BOX,SACRAMENTO,CA
95867,UNIQUE,SACRAMENTO,CA
95887,UNIQUE,SACRAMENTO,CA
95894,UNIQUE,SACRAMENTO,CA
95899,PO BOX,SACRAMENTO,CA
95368,STANDARD,SALIDA,CA
95249,STANDARD,SAN ANDREAS,CA
93657,STANDARD,SANGER,CA
93660,STANDARD,SAN JOAQUIN,CA
93661,PO BOX,SANTA RITA PARK,CA
96085,STANDARD,SCOTT BAR,CA
96086,STANDARD,SEIAD VALLEY,CA
93662,STANDARD,SELMA,CA
96087,PO BOX,SHASTA,CA
96095,PO BOX,WHISKEYTOWN,CA
93634,PO BOX,LAKESHORE,CA
93642,PO BOX,MONO HOT SPRINGS,CA
93664,STANDARD,SHAVER LAKE,CA
95681,STANDARD,SHERIDAN,CA
95682,STANDARD,SHINGLE SPRINGS,CA
96088,STANDARD,SHINGLETOWN,CA
95683,STANDARD,SLOUGHHOUSE,CA
95977,STANDARD,SMARTSVILLE,CA
95369,STANDARD,SNELLING,CA
95724,PO BOX,NORDEN,CA
95728,PO BOX,SODA SPRINGS,CA
95684,STANDARD,SOMERSET,CA
95370,STANDARD,SONORA,CA
95373,PO BOX,STANDARD,CA
95372,STANDARD,SOULSBYVILLE,CA
93665,PO BOX,SOUTH DOS PALOS,CA
95374,STANDARD,STEVINSON,CA
95978,PO BOX,STIRLING CITY,CA
95201,PO BOX,STOCKTON,CA
95202,STANDARD,STOCKTON,CA
95203,STANDARD,STOCKTON,CA
95204,STANDARD,STOCKTON,CA
95205,STANDARD,STOCKTON,CA
95206,STANDARD,STOCKTON,CA
95207,STANDARD,STOCKTON,CA
95208,PO BOX,STOCKTON,CA
95209,STANDARD,STOCKTON,CA
95210,STANDARD,STOCKTON,CA
95211,UNIQUE,STOCKTON,CA
95212,STANDARD,STOCKTON,CA
95213,PO BOX,STOCKTON,CA
95215,STANDARD,STOCKTON,CA
95219,STANDARD,STOCKTON,CA
95267,PO BOX,STOCKTON,CA
95269,PO BOX,STOCKTON,CA
95296,UNIQUE,STOCKTON,CA
95297,UNIQUE,STOCKTON,CA
95979,STANDARD,STONYFORD,CA
93666,PO BOX,SULTANA,CA
95982,STANDARD,SUTTER,CA
95685,STANDARD,SUTTER CREEK,CA
95699,PO BOX,DRYTOWN,CA
95983,STANDARD,TAYLORSVILLE,CA
96090,PO BOX,TEHAMA,CA
95686,PO BOX,THORNTON,CA
93667,STANDARD,TOLLHOUSE,CA
95304,STANDARD,TRACY,CA
95376,STANDARD,TRACY,CA
95377,STANDARD,TRACY,CA
95378,PO BOX,TRACY,CA
95385,STANDARD,VERNALIS,CA
95391,STANDARD,TRACY,CA
93668,STANDARD,TRANQUILLITY,CA
93673,PO BOX,TRAVER,CA
96091,STANDARD,TRINITY CENTER,CA
95379,STANDARD,TUOLUMNE,CA
95380,STANDARD,TURLOCK,CA
95381,PO BOX,TURLOCK,CA
95382,STANDARD,TURLOCK,CA
95984,PO BOX,TWAIN,CA
95383,STANDARD,TWAIN HARTE,CA
95721,PO BOX,ECHO LAKE,CA
95735,STANDARD,TWIN BRIDGES,CA
95687,STANDARD,VACAVILLE,CA
95688,STANDARD,VACAVILLE,CA
95696,PO BOX,VACAVILLE,CA
95251,STANDARD,VALLECITO,CA
95226,PO BOX,CAMPO SECO,CA
95252,STANDARD,VALLEY SPRINGS,CA
95253,PO BOX,VICTOR,CA
96092,PO BOX,VINA,CA
95689,STANDARD,VOLCANO,CA
95254,PO BOX,WALLACE,CA
95690,STANDARD,WALNUT GROVE,CA
95986,PO BOX,WASHINGTON,CA
95386,STANDARD,WATERFORD,CA
96093,PO BOX,WEAVERVILLE,CA
96094,STANDARD,WEED,CA
95736,PO BOX,WEIMAR,CA
95387,PO BOX,WESTLEY,CA
95255,STANDARD,WEST POINT,CA
95605,STANDARD,WEST SACRAMENTO,CA
95691,STANDARD,WEST SACRAMENTO,CA
95798,PO BOX,WEST SACRAMENTO,CA
95799,PO BOX,WEST SACRAMENTO,CA
95692,STANDARD,WHEATLAND,CA
96096,STANDARD,WHITMORE,CA
95987,STANDARD,WILLIAMS,CA
95988,STANDARD,WILLOWS,CA
95257,STANDARD,WILSEYVILLE,CA
95693,STANDARD,WILTON,CA
95694,STANDARD,WINTERS,CA
95388,STANDARD,WINTON,CA
95258,STANDARD,WOODBRIDGE,CA
95695,STANDARD,WOODLAND,CA
95776,STANDARD,WOODLAND,CA
93670,PO BOX,YETTEM,CA
95697,PO BOX,YOLO,CA
95389,STANDARD,YOSEMITE NATIONAL PARK,CA
96097,STANDARD,YREKA,CA
95991,STANDARD,YUBA CITY,CA
95992,PO BOX,YUBA CITY,CA
95993,STANDARD,YUBA CITY,CA
95698,PO BOX,ZAMORA,CA
96910,STANDARD,HAGATNA,GU
96912,PO BOX,DEDEDO,GU
96913,STANDARD,BARRIGADA,GU
96915,STANDARD,SANTA RITA,GU
96916,PO BOX,MERIZO,GU
96917,PO BOX,INARAJAN,GU
96919,STANDARD,AGANA HEIGHTS,GU
96921,PO BOX,BARRIGADA,GU
96923,PO BOX,MANGILAO,GU
96928,PO BOX,AGAT,GU
96929,STANDARD,YIGO,GU
96931,PO BOX,TAMUNING,GU
96932,PO BOX,HAGATNA,GU
96701,STANDARD,AIEA,HI
96861,STANDARD,CAMP H M SMITH,HI
96703,PO BOX,ANAHOLA,HI
96751,PO BOX,KEALIA,HI
96704,STANDARD,CAPTAIN COOK,HI
96737,PO BOX,OCEAN VIEW,HI
96705,PO BOX,ELEELE,HI
96706,STANDARD,EWA BEACH,HI
96708,STANDARD,HAIKU,HI
96710,PO BOX,HAKALAU,HI
96712,STANDARD,HALEIWA,HI
96713,STANDARD,HANA,HI
96714,PO BOX,HANALEI,HI
96716,PO BOX,HANAPEPE,HI
96717,STANDARD,HAUULA,HI
96718,PO BOX,HAWAII NATIONAL PARK,HI
96719,PO BOX,HAWI,HI
96720,STANDARD,HILO,HI
96721,PO BOX,HILO,HI
96725,STANDARD,HOLUALOA,HI
96726,PO BOX,HONAUNAU,HI
96727,STANDARD,HONOKAA,HI
96801,PO BOX,HONOLULU,HI
96802,PO BOX,HONOLULU,HI
96803,PO BOX,HONOLULU,HI
96804,PO BOX,HONOLULU,HI
96805,PO BOX,HONOLULU,HI
96806,PO BOX,HONOLULU,HI
96807,PO BOX,HONOLULU,HI
96808,PO BOX,HONOLULU,HI
96809,PO BOX,HONOLULU,HI
96810,PO BOX,HONOLULU,HI
96811,PO BOX,HONOLULU,HI
96812,PO BOX,HONOLULU,HI
96813,STANDARD,HONOLULU,HI
96814,STANDARD,HONOLULU,HI
96815,STANDARD,HONOLULU,HI
96816,STANDARD,HONOLULU,HI
96817,STANDARD,HONOLULU,HI
96818,STANDARD,HONOLULU,HI
96819,STANDARD,HONOLULU,HI
96820,PO BOX,HONOLULU,HI
96821,STANDARD,HONOLULU,HI
96822,STANDARD,HONOLULU,HI
96823,PO BOX,HONOLULU,HI
96824,PO BOX,HONOLULU,HI
96825,STANDARD,HONOLULU,HI
96826,STANDARD,HONOLULU,HI
96828,PO BOX,HONOLULU,HI
96830,PO BOX,HONOLULU,HI
96836,PO BOX,HONOLULU,HI
96837,PO BOX,HONOLULU,HI
96838,PO BOX,HONOLULU,HI
96839,PO BOX,HONOLULU,HI
96840,UNIQUE,HONOLULU,HI
96841,UNIQUE,HONOLULU,HI
96843,UNIQUE,HONOLULU,HI
96844,UNIQUE,HONOLULU,HI
96846,UNIQUE,HONOLULU,HI
96847,UNIQUE,HONOLULU,HI
96848,UNIQUE,HONOLULU,HI
96849,UNIQUE,HONOLULU,HI
96850,STANDARD,HONOLULU,HI
96853,STANDARD,J B P H H,HI
96858,STANDARD,FORT SHAFTER,HI
96859,STANDARD,TRIPLER ARMY MEDICAL CENTER,HI
96860,STANDARD,J B P H H,HI
96898,PO BOX,WAKE ISLAND,HI
96728,PO BOX,HONOMU,HI
96729,PO BOX,HOOLEHUA,HI
96730,STANDARD,KAAAWA,HI
96731,STANDARD,KAHUKU,HI
96732,STANDARD,KAHULUI,HI
96733,PO BOX,KAHULUI,HI
96734,STANDARD,KAILUA,HI
96863,STANDARD,M C B H KANEOHE BAY,HI
96739,PO BOX,KEAUHOU,HI
96740,STANDARD,KAILUA KONA,HI
96745,PO BOX,KAILUA KONA,HI
96741,STANDARD,KALAHEO,HI
96742,PO BOX,KALAUPAPA,HI
96738,STANDARD,WAIKOLOA,HI
96743,STANDARD,KAMUELA,HI
96744,STANDARD,KANEOHE,HI
96746,STANDARD,KAPAA,HI
96755,PO BOX,KAPAAU,HI
96747,PO BOX,KAUMAKANI,HI
96748,STANDARD,KAUNAKAKAI,HI
96749,STANDARD,KEAAU,HI
96750,STANDARD,KEALAKEKUA,HI
96752,PO BOX,KEKAHA,HI
96753,STANDARD,KIHEI,HI
96722,STANDARD,PRINCEVILLE,HI
96754,STANDARD,KILAUEA,HI
96756,STANDARD,KOLOA,HI
96757,PO BOX,KUALAPUU,HI
96790,STANDARD,KULA,HI
96759,PO BOX,KUNIA,HI
96760,STANDARD,KURTISTOWN,HI
96761,STANDARD,LAHAINA,HI
96767,PO BOX,LAHAINA,HI
96762,STANDARD,LAIE,HI
96763,PO BOX,LANAI CITY,HI
96764,PO BOX,LAUPAHOEHOE,HI
96773,PO BOX,NINOLE,HI
96774,PO BOX,OOKALA,HI
96765,PO BOX,LAWAI,HI
96715,PO BOX,HANAMAULU,HI
96766,STANDARD,LIHUE,HI
96768,STANDARD,MAKAWAO,HI
96788,PO BOX,PUKALANI,HI
96769,PO BOX,MAKAWELI,HI
96770,PO BOX,MAUNALOA,HI
96771,STANDARD,MOUNTAIN VIEW,HI
96772,STANDARD,NAALEHU,HI
96776,PO BOX,PAAUILO,HI
96777,PO BOX,PAHALA,HI
96778,STANDARD,PAHOA,HI
96779,STANDARD,PAIA,HI
96780,PO BOX,PAPAALOA,HI
96781,STANDARD,PAPAIKOU,HI
96782,STANDARD,PEARL CITY,HI
96783,STANDARD,PEPEEKEO,HI
96784,PO BOX,PUUNENE,HI
96785,PO BOX,VOLCANO,HI
96786,STANDARD,WAHIAWA,HI
96789,STANDARD,MILILANI,HI
96854,STANDARD,WHEELER ARMY AIRFIELD,HI
96857,STANDARD,SCHOFIELD BARRACKS,HI
96791,STANDARD,WAIALUA,HI
96792,STANDARD,WAIANAE,HI
96793,STANDARD,WAILUKU,HI
96795,STANDARD,WAIMANALO,HI
96796,PO BOX,WAIMEA,HI
96707,STANDARD,KAPOLEI,HI
96709,PO BOX,KAPOLEI,HI
96797,STANDARD,WAIPAHU,HI
96799,PO BOX,PAGO PAGO,AS
96939,UNIQUE,PALAU,PW
96940,PO BOX,PALAU,PW
96944,PO BOX,KOSRAE,FM
96941,PO BOX,POHNPEI,FM
96942,PO BOX,CHUUK,FM
96943,PO BOX,YAP,FM
96951,PO BOX,ROTA,MP
96950,PO BOX,SAIPAN,MP
96952,PO BOX,TINIAN,MP
96970,PO BOX,EBEYE,MH
96960,PO BOX,MAJURO,MH
32615,STANDARD,ALACHUA,FL
32616,PO BOX,ALACHUA,FL
32420,STANDARD,ALFORD,FL
32421,STANDARD,ALTHA,FL
32617,STANDARD,ANTHONY,FL
32320,STANDARD,APALACHICOLA,FL
32329,PO BOX,APALACHICOLA,FL
32618,STANDARD,ARCHER,FL
32422,PO BOX,ARGYLE,FL
32530,PO BOX,BAGDAD,FL
32531,STANDARD,BAKER,FL
32423,STANDARD,BASCOM,FL
32619,STANDARD,BELL,FL
34420,STANDARD,BELLEVIEW,FL
34421,PO BOX,BELLEVIEW,FL
32424,STANDARD,BLOUNTSTOWN,FL
32425,STANDARD,BONIFAY,FL
32007,PO BOX,BOSTWICK,FL
32008,STANDARD,BRANFORD,FL
32321,STANDARD,BRISTOL,FL
32621,STANDARD,BRONSON,FL
32622,STANDARD,BROOKER,FL
32009,STANDARD,BRYCEVILLE,FL
32011,STANDARD,CALLAHAN,FL
32426,STANDARD,CAMPBELLTON,FL
32533,STANDARD,CANTONMENT,FL
32322,STANDARD,CARRABELLE,FL
32323,PO BOX,LANARK VILLAGE,FL
32427,STANDARD,CARYVILLE,FL
32625,STANDARD,CEDAR KEY,FL
32535,STANDARD,CENTURY,FL
32324,STANDARD,CHATTAHOOCHEE,FL
32626,STANDARD,CHIEFLAND,FL
32644,PO BOX,CHIEFLAND,FL
32428,STANDARD,CHIPLEY,FL
32430,STANDARD,CLARKSVILLE,FL
32431,STANDARD,COTTONDALE,FL
32326,PO BOX,CRAWFORDVILLE,FL
32327,STANDARD,CRAWFORDVILLE,FL
32536,STANDARD,CRESTVIEW,FL
32537,PO BOX,MILLIGAN,FL
32539,STANDARD,CRESTVIEW,FL
32628,STANDARD,CROSS CITY,FL
34423,PO BOX,CRYSTAL RIVER,FL
34428,STANDARD,CRYSTAL RIVER,FL
34429,STANDARD,CRYSTAL RIVER,FL
32432,PO BOX,CYPRESS,FL
32013,PO BOX,DAY,FL
32433,STANDARD,DEFUNIAK SPRINGS,FL
32434,PO BOX,MOSSY HEAD,FL
32435,STANDARD,DEFUNIAK SPRINGS,FL
32540,PO BOX,DESTIN,FL
32541,STANDARD,DESTIN,FL
32550,STANDARD,MIRAMAR BEACH,FL
34430,PO BOX,DUNNELLON,FL
34431,STANDARD,DUNNELLON,FL
34432,STANDARD,DUNNELLON,FL
34433,STANDARD,DUNNELLON,FL
34434,STANDARD,DUNNELLON,FL
32631,STANDARD,EARLETON,FL
32328,STANDARD,EASTPOINT,FL
32437,STANDARD,EBRO,FL
32542,STANDARD,EGLIN AFB,FL
32033,STANDARD,ELKTON,FL
32633,PO BOX,EVINSTON,FL
32634,PO BOX,FAIRFIELD,FL
32034,STANDARD,FERNANDINA BEACH,FL
32035,PO BOX,FERNANDINA BEACH,FL
34436,STANDARD,FLORAL CITY,FL
32547,STANDARD,FORT WALTON BEACH,FL
32548,STANDARD,FORT WALTON BEACH,FL
32549,PO BOX,FORT WALTON BEACH,FL
32038,STANDARD,FORT WHITE,FL
32438,STANDARD,FOUNTAIN,FL
32439,STANDARD,FREEPORT,FL
32601,STANDARD,GAINESVILLE,FL
32602,PO BOX,GAINESVILLE,FL
32603,STANDARD,GAINESVILLE,FL
32604,PO BOX,GAINESVILLE,FL
32605,STANDARD,GAINESVILLE,FL
32606,STANDARD,GAINESVILLE,FL
32607,STANDARD,GAINESVILLE,FL
32608,STANDARD,GAINESVILLE,FL
32609,STANDARD,GAINESVILLE,FL
32610,UNIQUE,GAINESVILLE,FL
32611,UNIQUE,GAINESVILLE,FL
32612,UNIQUE,GAINESVILLE,FL
32613,PO BOX,GAINESVILLE,FL
32614,PO BOX,GAINESVILLE,FL
32627,PO BOX,GAINESVILLE,FL
32635,PO BOX,GAINESVILLE,FL
32641,STANDARD,GAINESVILLE,FL
32653,STANDARD,GAINESVILLE,FL
32040,STANDARD,GLEN SAINT MARY,FL
32560,PO BOX,GONZALEZ,FL
32440,STANDARD,GRACEVILLE,FL
32042,PO BOX,GRAHAM,FL
32442,STANDARD,GRAND RIDGE,FL
32043,STANDARD,GREEN COVE SPRINGS,FL
32330,PO BOX,GREENSBORO,FL
32331,STANDARD,GREENVILLE,FL
32443,STANDARD,GREENWOOD,FL
32332,STANDARD,GRETNA,FL
32561,STANDARD,GULF BREEZE,FL
32562,PO BOX,GULF BREEZE,FL
32563,STANDARD,GULF BREEZE,FL
32566,STANDARD,NAVARRE,FL
32639,PO BOX,GULF HAMMOCK,FL
32044,STANDARD,HAMPTON,FL
32333,STANDARD,HAVANA,FL
32640,STANDARD,HAWTHORNE,FL
34442,STANDARD,HERNANDO,FL
32643,STANDARD,HIGH SPRINGS,FL
32655,PO BOX,HIGH SPRINGS,FL
32046,STANDARD,HILLIARD,FL
34445,PO BOX,HOLDER,FL
32564,STANDARD,HOLT,FL
34487,PO BOX,HOMOSASSA,FL
34446,STANDARD,HOMOSASSA,FL
34447,PO BOX,HOMOSASSA SPRINGS,FL
34448,STANDARD,HOMOSASSA,FL
32648,STANDARD,HORSESHOE BEACH,FL
32334,STANDARD,HOSFORD,FL
32335,PO BOX,SUMATRA,FL
34449,STANDARD,INGLIS,FL
34450,STANDARD,INVERNESS,FL
34451,PO BOX,INVERNESS,FL
34452,STANDARD,INVERNESS,FL
34453,STANDARD,INVERNESS,FL
32654,PO BOX,ISLAND GROVE,FL
32099,STANDARD,JACKSONVILLE,FL
32201,PO BOX,JACKSONVILLE,FL
32202,STANDARD,JACKSONVILLE,FL
32203,PO BOX,JACKSONVILLE,FL
32204,STANDARD,JACKSONVILLE,FL
32205,STANDARD,JACKSONVILLE,FL
32206,STANDARD,JACKSONVILLE,FL
32207,STANDARD,JACKSONVILLE,FL
32208,STANDARD,JACKSONVILLE,FL
32209,STANDARD,JACKSONVILLE,FL
32210,STANDARD,JACKSONVILLE,FL
32211,STANDARD,JACKSONVILLE,FL
32212,STANDARD,JACKSONVILLE,FL
32214,UNIQUE,JACKSONVILLE,FL
32215,PO BOX,JACKSONVILLE,FL
32216,STANDARD,JACKSONVILLE,FL
32217,STANDARD,JACKSONVILLE,FL
32218,STANDARD,JACKSONVILLE,FL
32219,STANDARD,JACKSONVILLE,FL
32220,STANDARD,JACKSONVILLE,FL
32221,STANDARD,JACKSONVILLE,FL
32222,STANDARD,JACKSONVILLE,FL
32223,STANDARD,JACKSONVILLE,FL
32224,STANDARD,JACKSONVILLE,FL
32225,STANDARD,JACKSONVILLE,FL
32226,STANDARD,JACKSONVILLE,FL
32227,STANDARD,JACKSONVILLE,FL
32228,PO BOX,JACKSONVILLE,FL
32229,PO BOX,JACKSONVILLE,FL
32230,PO BOX,JACKSONVILLE,FL
32231,PO BOX,JACKSONVILLE,FL
32232,PO BOX,JACKSONVILLE,FL
32233,STANDARD,ATLANTIC BEACH,FL
32234,STANDARD,JACKSONVILLE,FL
32235,PO BOX,JACKSONVILLE,FL
32236,PO BOX,JACKSONVILLE,FL
32237,PO BOX,JACKSONVILLE,FL
32238,PO BOX,JACKSONVILLE,FL
32239,PO BOX,JACKSONVILLE,FL
32240,PO BOX,JACKSONVILLE BEACH,FL
32241,PO BOX,JACKSONVILLE,FL
32244,STANDARD,JACKSONVILLE,FL
32245,PO BOX,JACKSONVILLE,FL
32246,STANDARD,JACKSONVILLE,FL
32247,PO BOX,JACKSONVILLE,FL
32250,STANDARD,JACKSONVILLE BEACH,FL
32254,STANDARD,JACKSONVILLE,FL
32255,PO BOX,JACKSONVILLE,FL
32256,STANDARD,JACKSONVILLE,FL
32257,STANDARD,JACKSONVILLE,FL
32258,STANDARD,JACKSONVILLE,FL
32259,STANDARD,SAINT JOHNS,FL
32260,PO BOX,JACKSONVILLE,FL
32266,STANDARD,NEPTUNE BEACH,FL
32277,STANDARD,JACKSONVILLE,FL
32052,STANDARD,JASPER,FL
32565,STANDARD,JAY,FL
32053,STANDARD,JENNINGS,FL
32656,STANDARD,KEYSTONE HEIGHTS,FL
32658,PO BOX,LA CROSSE,FL
32054,STANDARD,LAKE BUTLER,FL
32061,STANDARD,LULU,FL
32024,STANDARD,LAKE CITY,FL
32025,STANDARD,LAKE CITY,FL
32055,STANDARD,LAKE CITY,FL
32056,PO BOX,LAKE CITY,FL
32336,STANDARD,LAMONT,FL
32538,PO BOX,PAXTON,FL
32567,STANDARD,LAUREL HILL,FL
32058,STANDARD,LAWTEY,FL
34460,PO BOX,LECANTO,FL
34461,STANDARD,LECANTO,FL
34464,PO BOX,BEVERLY HILLS,FL
34465,STANDARD,BEVERLY HILLS,FL
32059,STANDARD,LEE,FL
32060,STANDARD,LIVE OAK,FL
32064,STANDARD,LIVE OAK,FL
32337,PO BOX,LLOYD,FL
32662,PO BOX,LOCHLOOSA,FL
32663,PO BOX,LOWELL,FL
32444,STANDARD,LYNN HAVEN,FL
32062,STANDARD,MC ALPIN,FL
32568,STANDARD,MC DAVID,FL
32664,PO BOX,MC INTOSH,FL
32063,STANDARD,MACCLENNY,FL
32340,STANDARD,MADISON,FL
32341,PO BOX,MADISON,FL
32445,STANDARD,MALONE,FL
32446,STANDARD,MARIANNA,FL
32447,PO BOX,MARIANNA,FL
32448,STANDARD,MARIANNA,FL
32544,STANDARD,HURLBURT FIELD,FL
32569,STANDARD,MARY ESTHER,FL
32066,STANDARD,MAYO,FL
32666,STANDARD,MELROSE,FL
32667,STANDARD,MICANOPY,FL
32050,PO BOX,MIDDLEBURG,FL
32068,STANDARD,MIDDLEBURG,FL
32343,STANDARD,MIDWAY,FL
32570,STANDARD,MILTON,FL
32571,STANDARD,MILTON,FL
32572,PO BOX,MILTON,FL
32583,STANDARD,MILTON,FL
32577,STANDARD,MOLINO,FL
32344,STANDARD,MONTICELLO,FL
32345,PO BOX,MONTICELLO,FL
32668,STANDARD,MORRISTON,FL
32669,STANDARD,NEWBERRY,FL
32578,STANDARD,NICEVILLE,FL
32588,PO BOX,NICEVILLE,FL
32452,PO BOX,NOMA,FL
32071,STANDARD,O BRIEN,FL
34470,STANDARD,OCALA,FL
34471,STANDARD,OCALA,FL
34472,STANDARD,OCALA,FL
34473,STANDARD,OCALA,FL
34474,STANDARD,OCALA,FL
34475,STANDARD,OCALA,FL
34476,STANDARD,OCALA,FL
34477,PO BOX,OCALA,FL
34478,PO BOX,OCALA,FL
34479,STANDARD,OCALA,FL
34480,STANDARD,OCALA,FL
34481,STANDARD,OCALA,FL
34482,STANDARD,OCALA,FL
34483,PO BOX,OCALA,FL
32680,STANDARD,OLD TOWN,FL
32681,PO BOX,ORANGE LAKE,FL
32003,STANDARD,FLEMING ISLAND,FL
32006,PO BOX,FLEMING ISLAND,FL
32030,PO BOX,DOCTORS INLET,FL
32065,STANDARD,ORANGE PARK,FL
32067,PO BOX,ORANGE PARK,FL
32073,STANDARD,ORANGE PARK,FL
32683,PO BOX,OTTER CREEK,FL
34484,STANDARD,OXFORD,FL
32346,STANDARD,PANACEA,FL
32401,STANDARD,PANAMA CITY,FL
32402,PO BOX,PANAMA CITY,FL
32403,STANDARD,PANAMA CITY,FL
32404,STANDARD,PANAMA CITY,FL
32405,STANDARD,PANAMA CITY,FL
32406,PO BOX,PANAMA CITY,FL
32407,STANDARD,PANAMA CITY BEACH,FL
32408,STANDARD,PANAMA CITY,FL
32409,STANDARD,PANAMA CITY,FL
32411,PO BOX,PANAMA CITY,FL
32412,PO BOX,PANAMA CITY,FL
32413,STANDARD,PANAMA CITY BEACH,FL
32417,PO BOX,PANAMA CITY,FL
32461,PO BOX,ROSEMARY BEACH,FL
32079,PO BOX,PENNEY FARMS,FL
32501,STANDARD,PENSACOLA,FL
32502,STANDARD,PENSACOLA,FL
32503,STANDARD,PENSACOLA,FL
32504,STANDARD,PENSACOLA,FL
32505,STANDARD,PENSACOLA,FL
32506,STANDARD,PENSACOLA,FL
32507,STANDARD,PENSACOLA,FL
32508,STANDARD,PENSACOLA,FL
32509,UNIQUE,PENSACOLA,FL
32511,UNIQUE,PENSACOLA,FL
32512,UNIQUE,PENSACOLA,FL
32513,PO BOX,PENSACOLA,FL
32514,STANDARD,PENSACOLA,FL
32516,PO BOX,PENSACOLA,FL
32520,UNIQUE,PENSACOLA,FL
32521,UNIQUE,PENSACOLA,FL
32522,PO BOX,PENSACOLA,FL
32523,PO BOX,PENSACOLA,FL
32524,PO BOX,PENSACOLA,FL
32526,STANDARD,PENSACOLA,FL
32534,STANDARD,PENSACOLA,FL
32559,UNIQUE,PENSACOLA,FL
32590,PO BOX,PENSACOLA,FL
32591,PO BOX,PENSACOLA,FL
32592,PO BOX,PENSACOLA,FL
32347,STANDARD,PERRY,FL
